,0
0.95,"[ 0.          0.          0.          0.00846242  0.          0.01839751
 -0.00341474  0.00695133  0.07283571  0.          0.          0.
  0.          0.          0.          0.01596445  0.00672238  0.
  0.          0.          0.          0.01092287  0.00805238  0.
  0.00175102  0.02324171  0.          0.          0.01309193  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.01173912  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.05691564  0.          0.00057376  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.01071696  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.00733042  0.          0.          0.
  0.          0.          0.          0.          0.00231062  0.
  0.          0.00064015  0.00269669  0.          0.00810138  0.
  0.01133867  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.03981551  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.01752427
  0.          0.          0.          0.          0.          0.
  0.00524904  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.02452195  0.          0.          0.01181495  0.          0.
  0.          0.00575838  0.          0.02097308  0.00540206  0.
  0.          0.01026761  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00479094  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.02212483  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.05383348  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00948553  0.
  0.          0.00415822  0.05012565  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00584017  0.          0.02073486  0.          0.03249684
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00153951  0.
  0.          0.          0.          0.01315204  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00719881  0.          0.00880208
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.14215783  0.          0.          0.
  0.02125355  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00046911  0.          0.
  0.          0.00924324  0.          0.          0.          0.
  0.          0.          0.          0.00268708  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.05907623
  0.          0.          0.          0.          0.          0.01083644
  0.01144198  0.          0.          0.          0.          0.
  0.          0.          0.00985335  0.          0.01442117  0.
  0.          0.          0.          0.          0.00329456  0.
  0.          0.          0.          0.          0.          0.00979677
  0.          0.          0.03451649  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
0.9,"[ 0.          0.          0.          0.00852696  0.          0.01971618
 -0.00728662  0.          0.07283951  0.          0.          0.
  0.          0.          0.          0.01594189  0.00851757  0.
  0.          0.          0.          0.01043813  0.00812539  0.
  0.00225405  0.02724665  0.          0.          0.0093116   0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.01168369  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.04331629  0.          0.00059337  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.01057659  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.00709899  0.          0.          0.
  0.          0.          0.          0.          0.00199377  0.
  0.          0.0003525   0.00263178  0.          0.0079534   0.
  0.01227957  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.02583617  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.04020455  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.01566933
  0.          0.          0.          0.          0.          0.
  0.00420931  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.02475126  0.          0.          0.01145552  0.          0.
  0.          0.005962    0.          0.02003773  0.00524456  0.
  0.          0.01015479  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00494034  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.0185559   0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.05392638  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00941727  0.
  0.          0.00369666  0.04755397  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00564501  0.          0.01862339  0.          0.03240253
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00102776  0.
  0.          0.          0.          0.01308237  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00687687  0.          0.00667764
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 -0.00037626  0.          0.16115239  0.          0.          0.
  0.02068016  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00125911  0.          0.
  0.          0.00941767  0.          0.          0.          0.
  0.          0.          0.          0.00211224  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.05276327
  0.          0.          0.          0.          0.          0.01085318
  0.0116358   0.          0.          0.          0.          0.
  0.          0.          0.01006147  0.          0.01402854  0.
  0.          0.          0.          0.          0.0040395   0.
  0.          0.          0.          0.          0.          0.00998791
  0.          0.          0.03232249  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
0.85,"[ 0.          0.          0.          0.0085431   0.          0.02588683
 -0.01095285  0.00184019  0.07244602  0.          0.          0.
  0.          0.          0.          0.0160327   0.01140798  0.
  0.          0.          0.          0.01128019  0.00823454  0.
  0.00267645  0.02616345  0.          0.          0.00894182  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.01142632  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.02617816  0.          0.00065674  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00986442  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.00679213  0.          0.          0.
  0.          0.          0.          0.          0.00251465  0.
  0.          0.00017068  0.00260535  0.          0.00778672  0.
  0.01340167  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.04859561  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.04076747  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.01481155
  0.          0.          0.          0.          0.          0.
  0.00308736  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.02494581  0.          0.          0.0109346   0.          0.
  0.          0.00608945  0.          0.01915778  0.00504886  0.
  0.          0.0103654   0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00517994  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.01729687  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.05416805  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00949528  0.
  0.          0.00318864  0.04553572  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00541078  0.          0.01674485  0.          0.03190568
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00057282  0.
  0.          0.          0.          0.01323735  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00658943  0.          0.00290215
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.00859415
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 -0.00109685  0.          0.15058882  0.          0.          0.
  0.02118109  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.0022522   0.          0.
  0.          0.00958578  0.          0.          0.          0.
  0.          0.          0.          0.00214272  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.05248238
  0.          0.          0.          0.          0.          0.01157021
  0.01179594  0.          0.          0.          0.          0.
  0.          0.          0.01094351  0.          0.01324289  0.
  0.          0.          0.          0.          0.00498101  0.
  0.          0.          0.          0.          0.          0.01019255
  0.          0.          0.0316149   0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
0.8,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  8.61682242e-03
  0.00000000e+00  3.11585363e-02 -1.36763780e-02  6.03217145e-03
  7.40548334e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.61541871e-02
  1.16625783e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.12461730e-02  8.23979559e-03  0.00000000e+00
  2.58240478e-03  2.48299865e-02  0.00000000e+00  0.00000000e+00
  1.10016661e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.10454906e-02  0.00000000e+00
  1.30780682e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.43704375e-02  0.00000000e+00
  7.08194225e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.05737884e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.98558102e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.78680452e-03  0.00000000e+00
  0.00000000e+00  4.94324747e-04  2.68600336e-03  0.00000000e+00
  7.43672468e-03  0.00000000e+00  1.32856621e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.34465228e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  4.38546998e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  4.07558036e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.59337379e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.38757944e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.59258031e-02  0.00000000e+00  0.00000000e+00  1.04840333e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.20004752e-03
  0.00000000e+00  1.83105776e-02  3.79529682e-03 -5.84499646e-04
  0.00000000e+00  8.87197770e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  6.37286421e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.75327444e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  5.43635709e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.64665043e-04  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  9.26702796e-03  0.00000000e+00  0.00000000e+00  3.11958933e-03
  4.41178262e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.74895123e-03
  0.00000000e+00  1.29043696e-02  0.00000000e+00  2.93670326e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.89207528e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.33695538e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.63814549e-03
  0.00000000e+00  3.07421000e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.19966936e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.30903028e-03  0.00000000e+00  1.42989931e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.14359547e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.57408140e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  9.44639187e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.81301132e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.07954101e-02
  0.00000000e+00 -1.62924568e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.25345402e-02  1.19392919e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.57972619e-03  0.00000000e+00
  1.34059424e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.50548227e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.01949804e-02  0.00000000e+00  0.00000000e+00
  3.65255291e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]"
0.75,"[ 0.          0.          0.          0.0085827   0.          0.03376066
 -0.01635164  0.00824956  0.07713157  0.          0.          0.
  0.          0.          0.          0.01658755  0.01192691  0.
  0.          0.          0.          0.00892905  0.00767702  0.
  0.00348524  0.02268013  0.          0.          0.01359649  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.01077335  0.          0.0074108   0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.02310652  0.          0.00067684  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.01078565  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.00601493  0.          0.          0.
  0.          0.          0.          0.          0.00306736  0.
  0.          0.00085285  0.00285261  0.          0.00756159  0.
  0.01380676  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.00051171
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.03833948  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.04133253  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.00491296  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.04387474  0.          0.          0.00998907  0.00268664  0.
  0.          0.00621957  0.          0.00949204  0.0037115  -0.00145782
  0.          0.00534285  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00623956  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.02033743  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.05429341  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00941167  0.
  0.          0.00483538  0.04030036  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00663396  0.          0.01745723  0.          0.0274879
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00185849  0.
  0.          0.          0.0040027   0.01359289  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00692984  0.          0.00804226
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 -0.00173447  0.          0.13887382  0.          0.          0.
  0.0240204   0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00390188  0.          0.
  0.          0.00879755  0.          0.          0.          0.
  0.          0.          0.          0.00328328  0.          0.00122804
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.05061139
  0.         -0.00357317  0.          0.          0.          0.01366014
  0.01210751  0.          0.          0.          0.          0.
  0.          0.          0.01029202  0.          0.01386051  0.
  0.          0.          0.          0.          0.00500261  0.
  0.          0.          0.          0.          0.          0.01007318
  0.          0.          0.04005246  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
0.7,"[ 0.          0.          0.          0.00885302  0.          0.03784568
 -0.01917883  0.          0.07965837  0.          0.          0.
  0.          0.          0.          0.01670766  0.02010044  0.
  0.          0.          0.          0.01041066  0.00748021  0.
  0.00439294  0.02061158  0.          0.          0.01699083  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.01054818  0.          0.00720845  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.02049554  0.          0.00075202  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00374236  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.01065223  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.00564136  0.          0.          0.
  0.          0.          0.          0.          0.00393336  0.
  0.          0.00154788  0.00310616  0.          0.00688385  0.
  0.01367768  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.001032
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.03463651  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.041761    0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.00516577  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.04301161  0.          0.          0.00936625  0.00300068  0.
  0.          0.00645165  0.          0.00976669  0.00446122 -0.00353932
  0.          0.00481142  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00588244  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.02443457  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.05535958  0.          0.          0.          0.         -0.00065823
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.0094549   0.
  0.          0.00590015  0.02365029  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.00764676  0.          0.0165741   0.          0.02607046
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.00290313  0.
  0.          0.          0.00583694  0.01380339  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00709155  0.          0.00789319
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 -0.0027348   0.          0.13073265  0.          0.          0.
  0.02498752  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.00496992  0.          0.
  0.          0.00819739  0.          0.          0.          0.
  0.          0.          0.          0.00370108  0.          0.00555483
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.04692022
  0.         -0.00454549  0.          0.          0.          0.01403705
  0.01249876  0.          0.          0.          0.          0.
  0.          0.          0.01105012  0.          0.01638977  0.
  0.          0.          0.          0.          0.00530798  0.
  0.          0.          0.          0.          0.          0.01002827
  0.          0.          0.04907443  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
